"id","avg_rating","num_ratings","title","genres","year"
1828148,4.0,1,"Capitães da Areia (2011)","Adventure",2011
1498569,6.73,22,"Restless (2011)","Drama|Romance",2011
1535612,4.91,11,"The Son of No One (2011)","Action|Crime|Drama|Thriller",2011
1719030,9.0,2,"Give Up Tomorrow (2011)","Documentary|Crime|Mystery|Thriller",2011
1954206,6.0,2,"The Dirty Picture (2011)","Biography|Drama",2011
1815782,6.5,4,"Kronjuvelerna (2011)","Drama",2011
822847,5.52,44,"Priest (2011)","Action|Adventure|Fantasy|Horror|Sci-Fi|Thriller",2011
1456472,6.74,19,"Habemus Papam (2011)","Comedy|Drama",2011
1756799,4.64,14,"The Day (2011)","Action|Drama|Horror|Sci-Fi|Thriller",2011
1999167,7.0,1,"Gekijouban Naruto: Buraddo purizun (2011)","Animation|Action|Comedy|Horror|Mystery|Thriller",2011
1705772,7.0,1,"Mankatha (2011)","Action|Comedy|Crime",2011
2004382,9.0,1,"The Ballad of Mott the Hoople (2011)","Documentary|Biography|Music",2011
2080323,7.0,1,"Hotel Desire (2011)","Short|Drama|Romance",2011
1756447,6.5,2,"Carl Panzram: The Spirit of Hatred and Revenge (2011)","Documentary|Biography|Crime|Drama|Horror",2011
1746136,9.0,2,"A Matter of Taste: Serving Up Paul Liebrandt (2011)","Documentary|Biography",2011
1535566,1.0,1,"The Bleeding (2011)","Drama|Horror|Mystery|Thriller",2011
1780821,8.0,1,"Documentary of AKB48: To Be Continued (2011)","Documentary",2011
1859446,6.5,10,"Alpeis (2011)","Drama",2011
1606384,8.65,17,"Mai wei (2011)","Action|Drama|War",2011
1655420,7.51,69,"My Week with Marilyn (2011)","Biography|Drama",2011
1821478,7.0,1,"Kaavalan (2011)","Action|Drama|Romance",2011
459748,7.0,1,"Generation P (2011)","Comedy|Drama|Sci-Fi",2011
1922788,8.0,1,"Winak? (2011)","Short|Comedy",2011
2043932,6.5,4,"New Kids Nitro (2011)","Action|Comedy",2011
1965272,6.0,1,"Velayudham (2011)","Action|Adventure",2011
1719634,7.57,7,"Snow on Tha Bluff (2011)","Crime|Drama",2011
1716765,2.0,1,"Streets (2011)","Drama",2011
1849052,5.0,1,"Rakenrol (2011)","Comedy|Music",2011
1536440,5.5,2,"Stuck Between Stations (2011)","Comedy|Drama|Romance",2011
1504508,7.5,8,"Yelling to the Sky (2011)","Drama",2011
2063719,3.0,1,"Match 64 (2011)","Documentary|Sport",2011
1807950,8.5,2,"Ask tesadüfleri sever (2011)","Drama|Romance",2011
1599296,6.25,4,"Going Down in LA-LA Land (2011)","Comedy|Drama|Romance",2011
1622979,6.58,33,"Final Destination 5 (2011)","Horror",2011
1851988,8.0,1,"Ko (2011)","Action|Thriller",2011
1291584,8.64,476,"Warrior (2011)","Drama|Sport",2011
1534564,9.0,1,"Verbo (2011)","Adventure|Fantasy",2011
1841542,8.0,2,"Chillar Party (2011)","Comedy|Drama|Family",2011
1113829,8.7,20,"George Harrison: Living in the Material World (2011)","Documentary|Biography|Music",2011
2034756,8.0,1,"Portal: No Escape (2011)","Short|Action|Sci-Fi",2011
1746153,8.0,1,"Crime After Crime (2011)","Documentary|Biography|Crime|News",2011
1809231,7.0,10,"Arme Riddere (2011)","Action|Comedy|Crime",2011
1788391,7.05,42,"Kill List (2011)","Crime|Drama|Horror|Thriller",2011
2059318,10.0,5,"Third Contact (2011)","Drama|Mystery|Sci-Fi|Thriller",2011
2011995,9.0,1,"Pinky Swear (2011)","Short|Drama",2011
1687901,6.54,78,"The Awakening (2011)","Horror|Thriller",2011
1806971,6.0,1,"Mía (2011)","Drama",2011
2036388,8.0,3,"Io sono Li (2011)","Drama",2011
1568341,7.75,4,"Some Guy Who Kills People (2011)","Comedy|Crime|Drama|Horror|Mystery|Thriller",2011
1630036,8.21,14,"Courageous (2011)","Drama",2011
1674784,5.79,43,"Trespass (2011)","Crime|Drama|Thriller",2011
1715356,8.0,2,"Tous les soleils (2011)","Comedy",2011
1872819,8.0,6,"Like Water (2011)","Documentary|Biography|Sport",2011
1642665,5.22,9,"Urban Explorer (2011)","Horror|Thriller",2011
1609113,8.0,2,"Farmageddon (2011)","Documentary|News",2011
1725073,5.33,3,"Penumbra (2011)","Horror|Thriller",2011
2098663,8.0,1,"Dead on Time (2011)","Short|Sci-Fi|Thriller",2011
1733578,5.1,10,"World of the Dead: The Zombie Diaries (2011)","Action|Horror|Sci-Fi",2011
1721494,4.0,1,"Few Options (2011)","Crime|Drama",2011
1703232,7.0,2,"Fightville (2011)","Documentary|Sport",2011
2085865,8.0,1,"Lovely Man (2011)","Drama",2011
1886493,5.15,20,"Catch .44 (2011)","Action|Crime|Drama|Thriller",2011
1720616,6.05,57,"Friends with Kids (2011)","Comedy|Drama|Romance",2011
1570728,7.52,317,"Crazy, Stupid, Love. (2011)","Comedy|Drama|Romance",2011
3559502,10.0,1,"Lady Gaga: Born This Way (2011)","Short|Music",2011
1729637,6.5,2,"Bodyguard (2011)","Action|Comedy|Romance",2011
1504403,5.29,7,"Husk (2011)","Horror|Thriller",2011
1719583,2.0,2,"Pimp Bullies (2011)","Action|Crime|Thriller",2011
491152,7.12,24,"Something Borrowed (2011)","Comedy|Drama|Romance",2011
1783311,6.0,1,"Kagit (2011)","Drama",2011
1781775,3.75,8,"Beneath the Darkness (2011)","Horror|Thriller",2011
1384927,7.44,9,"Death of a Superhero (2011)","Animation|Drama",2011
1410063,8.13,71,"Jin ling shi san chai (2011)","Drama|History|Romance|War",2011
1629376,5.0,1,"7 Khoon Maaf (2011)","Drama|Mystery|Thriller",2011
1606376,4.5,2,"Avan Ivan (2011)","Comedy|Drama",2011
2659636,10.0,1,"Modern Times Forever (2011)","Documentary",2011
1614989,7.75,132,"Hodejegerne (2011)","Action|Crime|Thriller",2011
1885281,8.2,5,"Klitschko (2011)","Documentary|Biography|Sport",2011
1863347,6.0,1,"O chyom eshchyo govoryat muzhchiny (2011)","Comedy",2011
1715362,2.33,3,"Zombie Apocalypse: Redemption (2011)","Action|Horror",2011
2472668,8.0,1,"Choy Lee Fut Kung Fu (2011)","Action|Comedy",2011
2150139,7.0,2,"A Second Chance (2011)","Drama|Family|Sport",2011
1791504,10.0,2,"Fight for Your Right Revisited (2011)","Short|Comedy|Music",2011
1946205,8.0,1,"El Gusto (2011)","Documentary",2011
1452293,6.0,1,"Hexe Lilli: Die Reise nach Mandolan (2011)","Comedy|Family|Fantasy|Mystery",2011
1863323,8.67,3,"Mamitas (2011)","Drama",2011
1802197,7.67,12,"The Lady (2011)","Biography|Drama|History|Romance",2011
2043931,7.5,2,"Neil Young Journeys (2011)","Documentary|Music",2011
1671547,7.5,4,"You Laugh But It's True (2011)","Documentary|Biography|Comedy",2011
1478964,7.14,59,"Attack the Block (2011)","Action|Comedy|Sci-Fi|Thriller",2011
1508675,7.07,29,"Le Havre (2011)","Comedy|Drama",2011
770703,6.76,41,"What's Your Number? (2011)","Comedy|Romance",2011
1726888,6.67,6,"Infancia clandestina (2011)","Drama",2011
1985970,7.0,3,"Comedy Central Roast of Charlie Sheen (2011)","Documentary|Comedy",2011
2007993,6.67,3,"Sàidékè balái (2011)","Action|Drama|History",2011
810922,7.0,33,"Take Me Home Tonight (2011)","Comedy|Drama|Romance",2011
2883060,6.0,1,"Yours Truly (2011)","Short|Horror",2011
1667905,8.0,12,"In film nist (2011)","Documentary",2011
2015418,10.0,1,"La flor (2011)","Short|Drama",2011
1997412,7.0,1,"La huída (2011)","Short|Adventure|Comedy",2011
1680133,6.0,3,"Extraterrestre (2011)","Comedy|Drama|Sci-Fi",2011
1787759,6.4,5,"Madea's Big Happy Family (2011)","Comedy|Drama",2011
1990352,8.83,6,"The Island President (2011)","Documentary",2011
1609132,5.0,2,"Isabelle (2011)","Drama|Thriller",2011
1068242,5.48,29,"Footloose (2011)","Comedy|Drama|Music|Romance",2011
1675439,2.0,1,"Lloyd the Conqueror (2011)","Comedy",2011
1808240,5.5,4,"La chispa de la vida (2011)","Drama",2011
1847687,5.0,1,"Sekai saigo no hibi (2011)","Comedy|Drama|Fantasy",2011
1517489,5.0,9,"Spy Kids: All the Time in the World in 4D (2011)","Action|Adventure|Comedy|Family|Sci-Fi",2011
1596346,8.03,39,"Soul Surfer (2011)","Biography|Drama|Family|Sport",2011
1640486,4.4,5,"Inside Out (2011)","Crime|Drama",2011
1578259,1.0,1,"Atlantis Down (2011)","Action|Sci-Fi",2011
1910498,1.0,1,"Alien Armageddon (2011)","Sci-Fi",2011
1890493,10.0,1,"Oosaravelli (2011)","Action",2011
1479320,6.0,2,"Oka! (2011)","Drama",2011
1979283,7.0,1,"Nisos 2: To kynigi tou hamenou thisavrou (2011)","Comedy",2011
1741542,7.25,12,"Les Lyonnais (2011)","Drama|Thriller",2011
2098774,10.0,1,"O babas mou, o Lenin kai o Freddy (2011)","Short|Drama|Fantasy|Thriller",2011
2022376,9.0,2,"Di bawah lindungan ka'bah (2011)","Drama",2011
1787797,10.0,1,"Sing Your Song (2011)","Documentary|Biography|Music",2011
1681371,6.0,3,"The One (2011)","Comedy|Drama|Romance",2011
1536410,6.16,19,"Faces in the Crowd (2011)","Crime|Drama|Mystery|Romance|Thriller",2011
1939787,10.0,1,"Wild Eyes: The Abby Sunderland Story (2011)","Documentary|Adventure|Biography",2011
2361483,7.0,1,"The Deadly Game (2011)","Drama|Family|Thriller",2011
1718807,5.0,1,"Jamie and Jessie Are Not Together (2011)","Comedy|Musical|Romance",2011
1948150,6.0,2,"Singham (2011)","Action|Drama",2011
1906470,7.0,1,"Tannoura Maxi (2011)","Drama|Romance",2011
1720182,8.0,8,"October Baby (2011)","Drama",2011
2115378,3.0,1,"Porkchops (2011)","Comedy|Horror",2011
1648201,10.0,2,"For Lovers Only (2011)","Comedy|Drama|Romance",2011
1813327,7.0,1,"Gianni e le donne (2011)","Comedy|Romance",2011
1189073,7.97,115,"La piel que habito (2011)","Drama|Horror|Thriller",2011
1588334,6.92,78,"Jeff, Who Lives at Home (2011)","Comedy|Drama",2011
1562563,6.5,2,"Jerusalem Countdown (2011)","Thriller",2011
1982848,7.5,8,"Tamantashar Yom (2011)","Drama",2011
1859435,7.0,1,"31 Million Reasons (2011)","Crime",2011
1814836,7.83,18,"Project Nim (2011)","Documentary",2011
2077886,9.33,9,"The Phantom of the Opera at the Royal Albert Hall (2011)","Drama|Music|Musical|Romance|Thriller",2011
1650028,6.62,8,"Wreckers (2011)","Drama",2011
780645,2.5,2,"War of the Dead (2011)","Action|Adventure|Horror|Sci-Fi|Thriller|War",2011
1643222,5.67,6,"Hell (2011)","Horror|Sci-Fi|Thriller",2011
1071875,4.23,52,"Ghost Rider: Spirit of Vengeance (2011)","Action|Fantasy|Thriller",2011
1854524,8.0,1,"Ekümenopolis: Ucu olmayan sehir (2011)","Documentary",2011
1972663,7.17,23,"Into the Abyss (2011)","Documentary|Crime|Drama",2011
1809287,5.25,4,"Irvine Welsh's Ecstasy (2011)","Drama|Romance",2011
1700258,6.0,7,"Kokowääh (2011)","Comedy",2011
2106460,7.0,1,"I primi della lista (2011)","Comedy",2011
2103203,7.0,2,"La kryptonite nella borsa (2011)","Comedy|Drama",2011
1787725,7.0,3,"If a Tree Falls: A Story of the Earth Liberation Front (2011)","Documentary|Biography|Crime",2011
1138481,6.0,1,"Sonny Boy (2011)","Biography|Drama|Romance|War",2011
1852006,8.0,1,"Les neiges du Kilimandjaro (2011)","Drama",2011
1324999,6.36,45,"The Twilight Saga: Breaking Dawn - Part 1 (2011)","Adventure|Drama|Fantasy|Romance",2011
1693746,10.0,1,"Sop-mai-ngeap (2011)","Crime|Mystery|Thriller",2011
1623759,6.0,1,"San kei hap lui (2011)","Action|Comedy|Romance",2011
1741676,10.0,1,"The Telegram Man (2011)","Short|Drama",2011
1515091,7.84,174,"Sherlock Holmes: A Game of Shadows (2011)","Action|Adventure|Crime|Mystery|Thriller",2011
1721677,7.5,2,"Fastest (2011)","Documentary|Action|Sport",2011
1982113,7.25,4,"Gerhard Richter - Painting (2011)","Documentary",2011
1680114,7.58,12,"Snowtown (2011)","Biography|Crime|Drama|Horror",2011
1334514,9.0,1,"Au Pair, Kansas (2011)","Comedy",2011
1806911,5.67,3,"Girl Model (2011)","Documentary|Thriller",2011
1781812,4.0,1,"Exit Humanity (2011)","Drama|Horror",2011
1740053,3.67,3,"Un été brûlant (2011)","Drama",2011
1680110,6.33,3,"Qualunquemente (2011)","Comedy",2011
1034293,4.0,1,"Somewhere Tonight (2011)","Comedy|Drama|Romance",2011
1753733,6.0,1,"Down the Road Again (2011)","Drama",2011
1638328,6.5,4,"L'amour dure trois ans (2011)","Comedy|Romance",2011
1756791,5.5,2,"The Broken Tower (2011)","Biography|Drama|History|Romance|War",2011
1646980,5.85,41,"The Double (2011)","Action|Crime|Drama|Mystery|Thriller",2011
1684628,7.0,6,"Circumstance (2011)","Drama",2011
471042,6.38,90,"Tower Heist (2011)","Action|Comedy|Crime",2011
1087461,4.4,5,"Megan Is Missing (2011)","Drama|Horror|Thriller",2011
1830761,5.0,1,"Pescador (2011)","Drama",2011
1815799,8.0,2,"Les bien-aimés (2011)","Drama|Musical|Romance",2011
1828229,8.0,3,"Les contes de la nuit (2011)","Animation|Fantasy",2011
1922751,8.0,1,"The Look (2011)","Documentary",2011
1240982,5.8,35,"Your Highness (2011)","Adventure|Comedy|Fantasy",2011
1568911,7.62,100,"War Horse (2011)","Drama|History|War",2011
1650056,8.0,1,"The Cup (2011)","Biography|Drama",2011
1884495,8.0,1,"Wi-heom-han Sang-gyeon-rye (2011)","Comedy|Romance",2011
1473397,9.5,2,"Lucky (2011) Jr.","Comedy",2011
1549589,6.0,20,"Elles (2011)","Drama",2011
2157079,8.0,1,"Vou Rifar meu Coração (2011)","Documentary|Music|Romance",2011
1891905,6.0,1,"SeeFood (2011)","Animation|Adventure|Comedy|Family",2011
1699758,4.5,2,"Adikos kosmos (2011)","Comedy|Crime|Drama",2011
2016955,6.0,1,"Nuit 1 (2011)","Drama",2011
2094920,7.0,1,"Putin's Kiss (2011)","Documentary|Drama",2011
1692486,7.01,123,"Carnage (2011)","Comedy|Drama",2011
1788383,6.25,4,"House of the Rising Sun (2011)","Action|Crime|Drama|Thriller",2011
1007029,6.87,97,"The Iron Lady (2011)","Biography|Drama",2011
1436559,4.75,4,"Love, Wedding, Marriage (2011)","Comedy",2011
1486193,5.89,9,"5 Days of War (2011)","Action|Drama|War",2011
1924334,1.0,1,"Occupied (2011)","Thriller",2011
1441368,9.0,1,"Hahithalfut (2011)","Drama",2011
2360114,5.0,1,"Sêrâ-fuku mokushiroku (2011)","Horror",2011
1568346,8.02,266,"The Girl with the Dragon Tattoo (2011)","Crime|Drama|Mystery|Thriller",2011
1124035,7.21,172,"The Ides of March (2011)","Drama|Thriller",2011
1550902,8.0,2,"The Last Rites of Joe May (2011)","Drama",2011
1598822,6.35,49,"New Year's Eve (2011)","Comedy|Romance",2011
1509767,5.44,43,"The Three Musketeers (2011)","Action|Adventure|Romance",2011
1540933,8.0,1,"How to Grow a Band (2011)","Documentary|Music",2011
1535616,5.47,30,"The Divide (2011)","Drama|Horror|Sci-Fi|Thriller",2011
1671496,10.0,1,"Wer wenn nicht wir (2011)","Biography|Drama",2011
2008006,8.5,6,"Tao jie (2011)","Drama",2011
377981,6.8,20,"Gnomeo & Juliet (2011)","Animation|Adventure|Comedy|Family|Romance",2011
1423922,7.0,1,"De tu ventana a la mía (2011)","Drama",2011
1793931,7.0,2,"Les Tuche (2011)","Comedy",2011
1675192,7.71,141,"Take Shelter (2011)","Drama|Horror|Thriller",2011
1634121,5.88,16,"Intruders (2011)","Fantasy|Horror|Thriller",2011
2075352,7.0,2,"The Substance: Albert Hofmann's LSD (2011)","Documentary|Biography|History",2011
1788461,6.0,1,"The Pruitt-Igoe Myth (2011)","Documentary",2011
1704161,5.0,1,"33 Postcards (2011)","Crime|Drama|Music",2011
1764523,10.0,1,"Nos vemos, papá (2011)","Drama",2011
1366344,5.84,61,"The Sitter (2011)","Comedy",2011
1650535,5.67,6,"The Entitled (2011)","Crime|Thriller",2011
1198199,7.0,1,"About Sunny (2011)","Drama",2011
1454029,8.52,335,"The Help (2011)","Drama",2011
899154,5.0,1,"The Key Man (2011)","Crime|Drama|Thriller",2011
1583251,1.0,1,"Volver a morir (2011)","Horror|Thriller",2011
1922699,6.0,1,"Reveròn (2011)","Biography|Drama|History",2011
1426748,5.67,3,"Losers Take All (2011)","Comedy",2011
1677082,4.75,4,"Return (2011)","Drama",2011
1321860,6.98,44,"The Beaver (2011)","Drama",2011
1545328,6.0,8,"Whole Lotta Sole (2011)","Comedy|Crime|Drama",2011
1268799,6.92,37,"A Very Harold & Kumar 3D Christmas (2011)","Adventure|Comedy",2011
1222817,5.94,18,"Zookeeper (2011)","Comedy|Family|Romance",2011
1725828,8.0,1,"The Eagleman Stag (2011)","Animation|Short|Comedy",2011
1999192,6.83,6,"Kevin Hart: Laugh at My Pain (2011)","Documentary|Comedy",2011
1736633,7.34,41,"Oslo, 31. august (2011)","Drama",2011
2114375,8.0,2,"Dylan Moran: Yeah, Yeah (2011)","Documentary|Comedy",2011
1827528,7.5,2,"Stadt Land Fluss (2011)","Drama|Romance",2011
2011325,4.0,1,"There's Something Wrong with Aunt Diane (2011)","Documentary",2011
1696190,3.0,1,"Tadas Blinda. Pradzia (2011)","Adventure|Drama|History",2011
1821317,7.0,1,"Aadukalam (2011)","Action|Drama|Romance",2011
1843335,8.0,1,"Yutham Sei (2011)","Crime|Drama|Mystery",2011
1922561,7.67,3,"Book chon bang hyang (2011)","Drama",2011
1753792,7.2,5,"Et soudain tout le monde me manque (2011)","Comedy|Drama",2011
1710625,6.5,2,"Wunderkinder (2011)","Drama|Music|War",2011
2048688,5.5,2,"8:46 (2011)","Drama",2011
1410051,7.08,13,"Retreat (2011)","Drama|Thriller",2011
1550312,7.78,37,"Café de Flore (2011)","Drama|Romance",2011
1524114,8.0,1,"Collapse (2011)","Horror|Thriller",2011
1851085,6.0,1,"Wairudo 7 (2011)","Action",2011
1260365,6.5,2,"On the Inside (2011)","Drama|Thriller",2011
2107851,8.0,1,"Uprazhneniya v prekrasnom (2011)","Comedy",2011
1825636,6.0,1,"170 Hz (2011)","Drama",2011
1198075,3.5,2,"Cougars Inc. (2011)","Comedy|Drama",2011
2066926,8.0,1,"Muralim (2011)","Short|Comedy|Horror",2011
1441326,6.94,70,"Martha Marcy May Marlene (2011)","Drama|Mystery|Thriller",2011
1710558,5.0,1,"El agua del fin del mundo (2011)","Drama",2011
1928189,4.0,1,"I più grandi di tutti (2011)","Comedy",2011
1665746,7.5,2,"Junkhearts (2011)","Drama",2011
1555218,9.0,1,"Marécages (2011)","Drama",2011
1855153,3.0,1,"Chatulim Al Sirat Pedalim (2011)","Comedy|Fantasy|Horror",2011
1772250,7.86,140,"La cara oculta (2011)","Comedy|Drama|Mystery|Thriller",2011
1787837,7.25,4,"We Were Here (2011)","Documentary|Biography|History",2011
1613023,8.67,6,"Beats, Rhymes & Life: The Travels of a Tribe Called Quest (2011)","Documentary|Music",2011
2139601,10.0,1,"As Canções (2011)","Documentary",2011
1741669,6.0,1,"Sarangi museoweo (2011)","Comedy|Drama|Romance",2011
1663321,7.75,16,"Poulet aux prunes (2011)","Comedy|Drama",2011
1692098,6.0,1,"Hideaways (2011)","Fantasy|Thriller",2011
1327628,6.64,11,"Whores' Glory (2011)","Documentary",2011
2085765,7.5,2,"Bu-reo-jin hwa-sal (2011)","Drama",2011
1242460,7.47,143,"We Need to Talk About Kevin (2011)","Drama|Mystery|Thriller",2011
1502420,4.2,5,"Swinging with the Finkels (2011)","Comedy|Romance",2011
1308748,4.0,1,"Bunnyman (2011)","Horror",2011
1884268,5.5,4,"Chalo Dilli (2011)","Comedy|Drama",2011
1862020,8.0,1,"Geu-dae-leul sa-rang-hab-ni-da (2011)","Drama|Romance",2011
1175713,6.0,3,"The Family Tree (2011)","Comedy|Drama",2011
1666354,7.0,1,"Hangnail (2011)","Short|Drama",2011
1624996,6.0,1,"Vampire (2011)","Drama|Horror|Thriller",2011
1242599,6.0,4,"Bellflower (2011)","Action|Drama|Romance",2011
2094943,1.0,1,"Struggled Reagans (2011)","Comedy|Fantasy|Sci-Fi",2011
1853614,7.89,18,"Momo e no tegami (2011)","Animation|Adventure|Comedy|Drama|Family|Fantasy",2011
1596343,7.71,147,"Fast Five (2011)","Action|Adventure|Thriller",2011
1918965,4.5,2,"Murder 2 (2011)","Action|Drama|Horror",2011
1706470,4.6,5,"Weekender (2011)","Drama|Music",2011
1653950,6.0,1,"Yougashiten Koandoru (2011)","Drama",2011
1884312,5.0,2,"Forced to Fight (2011)","Action",2011
2085883,7.0,1,"O-neul (2011)","Drama",2011
1741246,8.0,1,"Poupata (2011)","Drama",2011
1996223,9.0,1,"Crulic - drumul spre dincolo (2011)","Animation|Biography|Drama",2011
1273207,5.2,5,"DeadHeads (2011)","Adventure|Comedy|Horror|Romance",2011
1605782,7.67,9,"Comic-Con Episode IV: A Fan's Hope (2011)","Documentary",2011
1866205,6.25,4,"Nessuno mi può giudicare (2011)","Comedy",2011
816462,5.28,47,"Conan the Barbarian (2011)","Action|Adventure|Fantasy",2011
1618447,7.4,5,"Un amour de jeunesse (2011)","Drama|Romance",2011
1839494,7.31,16,"Hoshi o ou kodomo (2011)","Animation|Adventure|Drama|Fantasy|Sci-Fi",2011
1838618,4.5,2,"Paranormal Xperience 3D (2011)","Horror|Thriller",2011
2061702,8.21,29,"Hotarubi no mori e (2011)","Animation|Drama|Fantasy",2011
1718835,6.33,3,"Mon pire cauchemar (2011)","Comedy|Drama|Romance",2011
1832382,8.47,262,"Jodaeiye Nader az Simin (2011)","Drama|Thriller",2011
1799148,10.0,1,"Wikileaks: War, Lies and Videotape (2011)","Documentary",2011
1942787,5.0,2,"3 Holiday Tails (2011)","Comedy|Family|Romance",2011
1446147,10.0,1,"Cat Run (2011)","Action|Comedy",2011
2364842,3.5,6,"The Ouija Experiment (2011)","Horror",2011
945513,7.87,313,"Source Code (2011)","Action|Drama|Sci-Fi|Thriller",2011
1720905,8.0,1,"Cut (2011)","Drama|Thriller",2011
1927073,6.0,1,"La misura del confine (2011)","Drama",2011
1640484,8.71,7,"Jumping the Broom (2011)","Comedy|Drama",2011
466893,6.21,19,"Margaret (2011)","Drama",2011
1575694,6.44,9,"The Hit List (2011)","Action|Thriller",2011
2369529,8.0,1,"Waiting for Mum (2011)","Short",2011
1841713,5.0,1,"Let My People Go! (2011)","Comedy|Romance",2011
1648093,6.0,1,"Guan yun chang (2011)","Action|Biography|Drama|History",2011
2273349,1.0,1,"Lake Noir (2011)","Drama|Horror",2011
1621446,4.0,5,"The Task (2011)","Horror",2011
1693110,1.0,1,"Showgirls 2: Penny's from Heaven (2011)","Comedy|Drama|Thriller",2011
1733121,7.0,1,"Desperate Measures (2011)","Thriller",2011
1827358,3.0,1,"Apflickorna (2011)","Drama|Sport",2011
1929235,10.0,1,"Dolphin Boy (2011)","Documentary|Drama",2011
1690455,5.11,9,"Dark Horse (2011)","Comedy|Drama",2011
1762300,8.4,5,"One Life (2011)","Documentary|Family",2011
1792799,8.0,1,"Chromeskull: Laid to Rest 2 (2011)","Horror",2011
1736552,9.0,1,"Breakaway (2011)","Comedy|Drama|Sport",2011
1702443,5.29,21,"Justin Bieber: Never Say Never (2011)","Documentary|Music",2011
1754202,4.0,1,"Michael (2011) Dasgupta","Drama|Thriller",2011
1667108,6.0,1,"Lo contrario al amor (2011)","Comedy",2011
1544578,6.33,3,"Chop (2011)","Comedy|Horror|Thriller",2011
1725803,6.0,1,"Delhi in a Day (2011)","Comedy|Drama",2011
1853739,6.58,389,"You're Next (2011)","Action|Comedy|Horror|Thriller",2011
1701976,8.4,5,"Urbanized (2011)","Documentary",2011
2113091,6.75,4,"To aru hikoushi e no tsuioku (2011)","Animation|Action|Adventure|Drama|Romance",2011
480687,5.83,48,"Hall Pass (2011)","Comedy|Romance",2011
1179071,6.0,1,"The Orphan Killer (2011)","Horror",2011
1716747,1.75,4,"Hellraiser: Revelations (2011)","Horror",2011
1848789,5.5,2,"Atlikarinca (2011)","Drama",2011
1904833,6.0,1,"Akkarakazhchakal - The Movie (2011)","Comedy",2011
1273222,7.5,2,"These Amazing Shadows (2011)","Documentary",2011
1686768,7.67,3,"Der ganz große Traum (2011)","Drama|Sport",2011
2616068,5.0,1,"1:1 Thierry Henry (2011)","Documentary|Biography|Sport",2011
2292955,7.4,5,"Top Secret: Wai Roon Pun Lan (2011)","Drama",2011
1512240,6.0,2,"The Convincer (2011)","Comedy|Crime|Drama",2011
2051941,7.0,4,"Muzi v nadeji (2011)","Comedy|Drama|Romance",2011
1422136,6.61,38,"A Lonely Place to Die (2011)","Adventure|Crime|Thriller",2011
1743724,7.0,3,"Koi no tsumi (2011)","Drama|Horror|Romance",2011
1714210,7.46,37,"Weekend (2011)","Drama|Romance",2011
1814905,3.25,4,"The Crying Dead (2011)","Adventure|Horror|Thriller",2011
1821502,9.0,1,"Las razones del corazón (2011)","Drama",2011
881320,6.44,25,"Sanctum (2011)","Adventure|Drama|Thriller",2011
1872083,8.0,1,"I'm Carolyn Parker (2011)","Documentary",2011
1562568,7.0,1,"Higher Ground (2011)","Drama",2011
1945081,8.5,2,"Dva dnya (2011)","Comedy|Drama|Romance",2011
1865543,8.0,2,"Tron: The Next Day (2011)","Short|Sci-Fi|Thriller",2011
1704573,6.84,96,"Bernie (2011)","Biography|Comedy|Crime|Drama",2011
1922767,7.0,1,"Tous au Larzac (2011)","Documentary|News",2011
1222816,10.0,1,"Pollen (2011)","Documentary|Family|News",2011
1776196,8.0,4,"Hagane no renkinjutsushi: Mirosu no seinaru hoshi (2011)","Animation|Action|Adventure|Fantasy|Sci-Fi",2011
1602098,6.5,30,"Albert Nobbs (2011)","Drama|Romance",2011
2140277,7.0,1,"Pinch (2011)","Short|Sci-Fi",2011
1798188,7.75,55,"Kokuriko-zaka kara (2011)","Animation|Drama|Family|Romance",2011
1499658,7.18,233,"Horrible Bosses (2011)","Comedy|Crime",2011
1707818,8.5,4,"Ethos (2011)","Documentary",2011
1527186,7.03,138,"Melancholia (2011)","Drama|Sci-Fi",2011
1754078,7.0,2,"Las acacias (2011)","Drama",2011
1825758,9.0,1,"El lugar más pequeño (2011)","Documentary",2011
1500512,6.25,4,"Private Romeo (2011)","Drama|Romance",2011
1543652,10.0,1,"Pinching Penny (2011)","Crime",2011
1763280,8.0,2,"Septien (2011)","Comedy|Drama|Mystery",2011
2063834,8.0,1,"Thrive (2011)","Documentary",2011
1731998,6.33,3,"ID:A (2011)","Thriller",2011
1605769,7.67,6,"Le moine (2011)","Drama|Mystery|Thriller",2011
2016959,6.5,2,"Os 3 (2011)","Drama|Romance",2011
1604171,10.0,1,"Prom (2011)","Comedy|Drama|Family|Romance",2011
1847584,8.0,1,"Silencio en la nieve (2011)","Crime|Drama|Mystery",2011
1766027,10.0,1,"Reacciones adversas (2011)","Action|Drama|Fantasy",2011
1701990,6.0,18,"Detention (2011)","Comedy|Horror|Mystery|Sci-Fi|Thriller",2011
1777034,7.97,29,"United (2011)","Drama|History|Sport",2011
1735190,7.0,1,"Ghett'a Life (2011)","Action|Drama",2011
1053810,6.54,41,"The Big Year (2011)","Comedy",2011
2125423,8.79,28,"5 Broken Cameras (2011)","Documentary|War",2011
1340800,7.43,158,"Tinker Tailor Soldier Spy (2011)","Drama|Mystery|Thriller",2011
1436568,6.4,10,"Assassination Games (2011)","Action|Crime|Drama|Thriller",2011
1411238,6.43,76,"No Strings Attached (2011)","Comedy|Romance",2011
1462014,6.75,4,"Surviving Progress (2011)","Documentary",2011
